first_name	last_name	U		0		state		
Alex	Doughnut	M	26111993	0		VT	7706008917	
Jim	Crisp	M	01121983	0		TX	16021997144	
John	Doughnut	M	09061917	0		CA	11645581669	
Lisa	Doughnut	F	06091995	0		VT	5185738655	
Asheley	Curler	F	18072029	0		CA	5616872449	
Lisa	Crisp	F	19022006	0		VT	1033157637	
Todd	Do	M	12121943	0		TX	2702888209	
Carman	Doe	F	02072004	0		IA	15306045075	
Alex	Do	F	16111934	0		IA	1241613959	
John	Fryer	M	28111978	0		CA	8977173688	
Jim	Fryer	M	30081976	0		TX	15241361606	
Carman	Sourdough	F	16011973	0		IA	12802398479	
Todd	Doe	M	28091949	0		IA	13418995459	
Ben	Doughnut	M	21081952	0		VT	1543367710	
Alex	Doughnut	F	24021928	0		TX	4461777510	
Asheley	Fryer	F	01041960	0		VT	14247336230	
Lisa	Doughnut	F	10061929	0		TX	6054342957	
Todd	Sourdough	M	29041914	0		TX	4338861238	
Ashleigh	Sourdough	F	24121931	0		VT	12185874879	
Lisa	Doughnut	F	18032014	0		VT	14526367167	
Alex	Sourdough	M	26111911	0		VT	6115622609	
Jim	Fryer	M	24092009	0		IA	7801747092	
Carman	Do	F	05121922	0		TX	2041157662	
Alex	Dough	F	23041978	0		VT	16816085922	
Thomas	Do	M	14041995	0		TX	4688435878	
Todd	Curler	M	30121970	0		CA	5645974829	
Ben	Sourdough	M	17021952	0		VT	2286212312	
Carman	Fryer	F	30041997	0		IA	1408785812	
Thomas	Dough	M	16061951	0		IA	15522006670	
Alex	Fryer	F	03051980	0		CA	2127535999	
Ashleigh	Do	F	02052021	0		TX	6766687963	
Ashleigh	Sourdough	F	27031950	0		CA	2565988719	
John	Doughnut	M	12121946	0		TX	7872412740	
Ashleigh	Sourdough	F	26092015	0		VT	6893287583	
Ben	Sourdough	M	25081954	0		IA	5765366487	
Lisa	Doe	F	19062013	0		CA	4273027159	
Ben	Doe	M	16031934	0		IA	3647872078	
Ben	Dough	M	04031931	0		VT	2863416683	
Jim	Doughnut	M	23082028	0		VT	2858515823	
Todd	Fryer	M	12021988	0		CA	17885997154	
Todd	Doughnut	M	14061960	0		TX	3658741267	
Alex	Do	M	17091923	0		IA	5162421455	
John	Fryer	M	12101935	0		IA	3961247915	
Jim	Curler	M	03022026	0		VT	12735681033	
Lisa	Crisp	F	02121975	0		TX	13023596195	
Ben	Doughnut	M	26031956	0		CA	2671962770	
Alex	Sourdough	F	22121927	0		IA	3394851618	
Lisa	Crisp	F	19011993	0		CA	7582693722	
Todd	Doughnut	M	15012001	0		TX	16247062090	
John	Sourdough	M	14011994	0		CA	3702587680	
John	Crisp	M	13051976	0		TX	13104317969	
Alex	Doe	F	09011983	0		CA	5392951780	
Ashleigh	Doughnut	F	21111968	0		IA	5392928883	
Alex	Dough	F	21101968	0		IA	2054264207	
Ashleigh	Crisp	F	14031924	0		IA	8606217825	
Todd	Curler	M	05091975	0		TX	7572018932	
Thomas	Doe	M	08041947	0		TX	4226708255	
Alex	Curler	F	12041956	0		IA	7876005556	
Ashleigh	Curler	F	04031953	0		IA	5187163216	
Alex	Dough	M	30052004	0		CA	1797582260	
Carman	Dough	F	13111960	0		VT	17564714730	
Carman	Fryer	F	12121979	0		CA	6515574675	
John	Curler	M	18101952	0		TX	5943648962	
Todd	Crisp	M	22012002	0		TX	5726414415	
Carman	Curler	F	16011990	0		VT	2694922584	
Lisa	Dough	F	21011944	0		IA	7022086510	
Asheley	Sourdough	F	06021944	0		IA	18636438626	
Alex	Do	M	04021924	0		TX	18247915096	
Ben	Fryer	M	10031919	0		TX	3222522761	
Todd	Sourdough	M	13021926	0		TX	16772481072	
Jim	Fryer	M	13052017	0		TX	12355503585	
Ashleigh	Doe	F	02061982	0		CA	2971023216	
Carman	Doe	F	24021939	0		CA	2815336293	
Alex	Dough	F	04041955	0		IA	1748942265	
Thomas	Do	M	26032026	0		VT	7278728132	
Todd	Sourdough	M	05121984	0		CA	8896561811	
John	Doughnut	M	27031930	0		CA	5443072006	
Carman	Dough	F	04101975	0		CA	8874056073	
Ashleigh	Curler	F	19081986	0		VT	1336805080	
Alex	Crisp	M	21041921	0		IA	3003574409	
Ashleigh	Doughnut	F	19052013	0		IA	7927137855	
Thomas	Dough	M	04031921	0		VT	12934083540	
Ashleigh	Doe	F	25071987	0		IA	15242516822	
Lisa	Crisp	F	24102020	0		VT	12177901251	
Ben	Do	M	05012010	0		TX	2668475875	
Thomas	Sourdough	M	06071980	0		TX	5218426321	
Alex	Dough	F	29032005	0		VT	5192557675	
Alex	Do	F	25032015	0		TX	2703896486	
Carman	Curler	F	10021994	0		IA	7573094335	
Ben	Crisp	M	28051964	0		VT	12484864895	
Lisa	Sourdough	F	13062021	0		TX	8528897182	
Ben	Dough	M	22101967	0		CA	4314587241	
Carman	Curler	F	12071950	0		CA	12386758393	
Ashleigh	Curler	F	02091927	0		TX	5627413109	
Lisa	Curler	F	12031943	0		IA	11196605983	
John	Do	M	20051926	0		VT	2044558485	
Asheley	Doughnut	F	30012008	0		CA	3393554509	
Ashleigh	Sourdough	F	04071962	0		TX	2661931627	
Lisa	Curler	F	05082000	0		CA	8778191420	
Lisa	Fryer	F	07111952	0		IA	17298806036	
Alex	Doughnut	F	21051988	0		IA	5682708939	
Alex	Doe	M	25051951	0		TX	6814191558	
Alex	Doughnut	M	18011943	0		TX	3753076129	
John	Doughnut	M	28061963	0		VT	17558226338	
Todd	Doe	M	22041924	0		TX	8071801955	
Todd	Fryer	M	07021982	0		CA	14301824459	
Alex	Dough	F	11091921	0		TX	4026934645	
Todd	Sourdough	M	24121913	0		TX	3396448086	
Asheley	Sourdough	F	15111939	0		CA	11291556237	
Lisa	Crisp	F	28011961	0		CA	8376961854	
Thomas	Sourdough	M	04101920	0		CA	7902414790	
Alex	Doughnut	M	30011976	0		TX	5751823593	
Lisa	Curler	F	22051923	0		CA	8006718707	
Ben	Doe	M	04031927	0		CA	4305063914	
Alex	Sourdough	F	10051979	0		IA	11943925376	
Asheley	Crisp	F	27061967	0		CA	3848615336	
Asheley	Curler	F	02071986	0		IA	2881656173	
John	Sourdough	M	24111956	0		TX	4965203612	
Ben	Crisp	M	09091974	0		VT	8904964665	
John	Curler	M	11042011	0		TX	3142947233	
John	Curler	M	01041931	0		IA	6256611829	
Alex	Fryer	M	29071967	0		TX	6996022892	
Asheley	Do	F	26121956	0		IA	3082116108	
Alex	Dough	F	18101913	0		TX	2382427464	
Asheley	Curler	F	07062020	0		TX	11256933818	
Alex	Doe	M	02061944	0		CA	4141414731	
Ashleigh	Fryer	F	21061943	0		VT	18217636918	
Lisa	Dough	F	12052028	0		TX	5887585545	
Lisa	Sourdough	F	21112029	0		TX	4758207528	
Ashleigh	Do	F	15092013	0		CA	16277076891	
Asheley	Do	F	13011922	0		VT	3385394497	
Ashleigh	Crisp	F	22012007	0		IA	16677368957	
Jim	Sourdough	M	29101933	0		TX	2872147999	
Ashleigh	Doughnut	F	24011945	0		TX	3763716001	
Todd	Sourdough	M	11011991	0		CA	6114213661	
Jim	Sourdough	M	29081927	0		TX	8511691653	
Asheley	Crisp	F	05011987	0		TX	15594282149	
John	Crisp	M	29092019	0		IA	3626016754	
Alex	Sourdough	F	27122019	0		VT	8357492877	
Jim	Do	M	19011955	0		IA	2622825980	
Carman	Fryer	F	26041950	0		TX	2155504435	
Alex	Sourdough	F	25021922	0		VT	1147047942	
Carman	Curler	F	21071996	0		IA	8622577774	
Asheley	Dough	F	01091954	0		IA	17328046454	
Thomas	Do	M	26091962	0		CA	6228027285	
Thomas	Fryer	M	31072019	0		IA	12053968808	
Lisa	Sourdough	F	21031983	0		VT	2214997614	
Jim	Sourdough	M	14031915	0		TX	11771761229	
Ben	Curler	M	19051996	0		IA	3618516014	
Ben	Do	M	21041958	0		TX	13352643432	
Alex	Dough	F	19041989	0		TX	16932364890	
Alex	Fryer	M	12061991	0		TX	5986367847	
Thomas	Sourdough	M	27101993	0		TX	12406366656	
Ashleigh	Crisp	F	14072024	0		IA	6625073328	
Jim	Crisp	M	25021948	0		IA	8773556171	
Ben	Sourdough	M	20061935	0		IA	15226253609	
Ben	Doughnut	M	09031971	0		VT	12668644027	
Alex	Sourdough	F	22031984	0		VT	1176983372	
Thomas	Crisp	M	06022031	0		IA	17511374986	
Asheley	Sourdough	F	27101954	0		TX	17735142285	
Thomas	Dough	M	10122017	0		TX	8543918846	
Asheley	Dough	F	13041920	0		VT	12008542301	
Alex	Sourdough	M	02101962	0		VT	1907437375	
Thomas	Curler	M	23051937	0		CA	5816196866	
Ashleigh	Crisp	F	05101918	0		VT	2007601673	
Ashleigh	Do	F	24111921	0		CA	1297528738	
Jim	Do	M	18052006	0		IA	6378051087	
Thomas	Dough	M	04051955	0		IA	8773322755	
Thomas	Curler	M	30041935	0		TX	16932976247	
Jim	Crisp	M	22051949	0		TX	15667047033	
Todd	Sourdough	M	24101964	0		CA	2766414487	
Asheley	Fryer	F	26121976	0		IA	5797024082	
Todd	Do	M	09031957	0		VT	6477564723	
Jim	Dough	M	04011949	0		VT	11483634730	
Carman	Dough	F	01051985	0		IA	1184957354	
Ben	Doughnut	M	12021997	0		TX	12466361261	
Todd	Crisp	M	21071998	0		IA	8541658470	
Alex	Do	F	11011912	0		IA	5118905426	
John	Fryer	M	07021931	0		TX	7435536940	
Ben	Curler	M	28071969	0		TX	5156114282	
Lisa	Dough	F	21081948	0		IA	16137465875	
Ashleigh	Doe	F	09042001	0		TX	1155797216	
Asheley	Crisp	F	10032031	0		TX	6643393113	
Alex	Doe	M	02041990	0		TX	7535087383	
Jim	Do	M	06021937	0		CA	8491745987	
Alex	Curler	M	24011918	0		TX	13963864337	
Carman	Curler	F	27112023	0		VT	11737454547	
Todd	Crisp	M	28021989	0		TX	17775036437	
Carman	Fryer	F	29112013	0		VT	15892366308	
Todd	Fryer	M	27121962	0		TX	8246797107	
Ben	Doe	M	23011933	0		VT	2185268024	
Thomas	Crisp	M	28112001	0		TX	15831775284	
Alex	Do	F	26032025	0		VT	12054498139	
Alex	Fryer	M	21101963	0		CA	4626433012	
Todd	Curler	M	28072024	0		CA	17094185105	
Alex	Doe	F	09121934	0		VT	4787062261	
Alex	Doe	M	03031949	0		CA	5333014690	
Alex	Doe	M	09042030	0		IA	5385866700	
Asheley	Curler	F	02072023	0		VT	8602878349	
Alex	Doe	M	13011949	0		CA	3973448556	
Lisa	Sourdough	F	10041939	0		VT	6654311995	
Lisa	Sourdough	F	25101982	0		CA	4094716284	
Ben	Fryer	M	31031925	0		TX	6441134224	
Carman	Dough	F	10021937	0		CA	2877066354	
Carman	Crisp	F	20022028	0		CA	3414768686	
Todd	Fryer	M	21111969	0		IA	4645025457	
Thomas	Doughnut	M	01021952	0		TX	4934733849	
Alex	Curler	F	20101956	0		IA	15732388286	
Carman	Curler	F	19111997	0		VT	3588241753	
Thomas	Curler	M	09072005	0		CA	8215035199	
John	Fryer	M	24052018	0		TX	3408536533	
Lisa	Dough	F	15111988	0		IA	17378984408	
Carman	Sourdough	F	25082018	0		IA	1347198251	
Ashleigh	Dough	F	19121983	0		IA	5682564350	
Ashleigh	Doughnut	F	05042015	0		CA	8904088317	
Asheley	Dough	F	25111996	0		IA	7527232450	
Carman	Sourdough	F	14082014	0		TX	3551912704	
Todd	Crisp	M	04102020	0		TX	7614915201	
John	Do	M	08121914	0		IA	4797101536	
John	Fryer	M	21072008	0		TX	5036938994	
Carman	Curler	F	15031967	0		CA	3494854174	
Ashleigh	Do	F	26111931	0		IA	3753663795	
Alex	Curler	M	29041917	0		IA	2656818665	
Ashleigh	Crisp	F	15042022	0		VT	1577631067	
Ashleigh	Curler	F	12051963	0		VT	2661867850	
Carman	Do	F	18042015	0		VT	11187578348	
Todd	Do	M	05101998	0		VT	4444304512	
Alex	Curler	F	06031917	0		IA	18267698525	
Lisa	Crisp	F	16011924	0		IA	7411726877	
Ashleigh	Crisp	F	06081933	0		TX	12977943863	
Alex	Doe	F	28101959	0		VT	3372897080	
Ben	Doughnut	M	20092023	0		CA	2443931498	
Alex	Doe	M	31101988	0		TX	5682674988	
Alex	Dough	M	19091955	0		IA	2628117785	
John	Dough	M	12011978	0		VT	14851651741	
Ashleigh	Crisp	F	29112016	0		CA	8413333033	
Alex	Doughnut	F	30111944	0		VT	2433046364	
Thomas	Dough	M	01041980	0		VT	8516462461	
Alex	Doe	M	13021915	0		VT	7678966067	
Thomas	Fryer	M	05012031	0		CA	2497127882	
Ben	Sourdough	M	20102024	0		CA	5094927457	
Thomas	Dough	M	09091966	0		VT	6524154732	
Carman	Crisp	F	20061981	0		CA	2832636033	
Carman	Fryer	F	31051939	0		VT	4504916187	
Todd	Curler	M	02081938	0		VT	18163347462	
Todd	Doe	M	07121931	0		CA	15966406616	
Carman	Crisp	F	05061997	0		VT	2708586061	
Alex	Sourdough	M	30111962	0		VT	1696192376	
Alex	Doughnut	F	13071942	0		TX	16928485530	
Carman	Doughnut	F	21101958	0		TX	17182965654	
Carman	Doe	F	26111972	0		IA	13702448915	
Thomas	Sourdough	M	16092030	0		TX	8055291891	
Alex	Sourdough	F	30111969	0		TX	11687713240	
Lisa	Do	F	22032015	0		VT	7424681917	
Alex	Fryer	M	31122030	0		CA	4596778222	
Ben	Fryer	M	04051995	0		TX	7747512177	
Carman	Curler	F	01101917	0		TX	14232695819	
Asheley	Doe	F	24101972	0		TX	8411434324	
Carman	Doughnut	F	17081976	0		VT	18823807726	
Todd	Doughnut	M	12062005	0		TX	17394608214	
Ashleigh	Do	F	24021966	0		CA	2437978906	
Jim	Crisp	M	28101966	0		TX	7964905813	
Alex	Curler	F	09081936	0		IA	18194734929	
Thomas	Sourdough	M	22021915	0		TX	3657151096	
Lisa	Do	F	21121991	0		TX	2564446955	
Carman	Sourdough	F	20101949	0		VT	8203563991	
Carman	Crisp	F	27041912	0		CA	18613705784	
Ashleigh	Doughnut	F	18041915	0		VT	4973606307	
Alex	Curler	M	19091912	0		CA	13406064469	
Alex	Dough	M	23011923	0		IA	1026445846	
Alex	Crisp	F	25082003	0		TX	7811743946	
John	Crisp	M	13091934	0		VT	2277557181	
Thomas	Doughnut	M	24102003	0		CA	16022327205	
Lisa	Doe	F	20071919	0		TX	17831187391	
Alex	Dough	M	30091976	0		VT	7955435949	
Alex	Doughnut	M	14061969	0		VT	6553946183	
Ben	Dough	M	05032023	0		IA	5688938781	
Alex	Dough	M	10021945	0		CA	8896666349	
Lisa	Do	F	19031964	0		IA	17614494567	
Ben	Fryer	M	21121991	0		IA	3482551180	
Asheley	Crisp	F	24101924	0		VT	6758368228	
Asheley	Doe	F	10021945	0		VT	17357331863	
Ben	Curler	M	19042000	0		VT	4926044574	
Todd	Crisp	M	17121982	0		VT	2072587223	
Carman	Doughnut	F	09041928	0		VT	6804795996	
Lisa	Sourdough	F	02071938	0		IA	4881697411	
Ashleigh	Sourdough	F	16101915	0		VT	4731945793	
Carman	Curler	F	11091989	0		TX	5377815164	
Asheley	Do	F	13021985	0		CA	18498117403	
Ben	Fryer	M	09091974	0		IA	8618117098	
Ben	Dough	M	26032025	0		CA	2043061657	
Alex	Doe	M	14021956	0		CA	17165546629	
Lisa	Doe	F	21102004	0		IA	8162591848	
Asheley	Crisp	F	24011928	0		TX	2184262456	
Lisa	Do	F	14011917	0		TX	13775812701	
Thomas	Crisp	M	17121951	0		IA	3102331604	
Jim	Crisp	M	03042027	0		TX	5116022869	
Thomas	Crisp	M	28121980	0		IA	5154277691	
Lisa	Sourdough	F	28041935	0		TX	4635241299	
Ashleigh	Do	F	23121947	0		IA	7558886875	
Alex	Fryer	M	08111950	0		CA	15393706943	
John	Curler	M	05031964	0		TX	3905541265	
Carman	Fryer	F	22071981	0		VT	2441015984	
Alex	Fryer	M	03042012	0		TX	17111894295	
Ashleigh	Do	F	01082020	0		IA	2173563901	
Todd	Dough	M	10011964	0		CA	5181985064	
Jim	Dough	M	11121975	0		IA	4155863851	
Carman	Doe	F	11121991	0		CA	8254065343	
Lisa	Dough	F	09121969	0		IA	2576273574	
Carman	Curler	F	20021912	0		TX	17555795976	
Alex	Dough	F	27081956	0		TX	8457048423	
Todd	Crisp	M	15122029	0		CA	3462591889	
Jim	Crisp	M	24011922	0		TX	18413411732	
John	Doughnut	M	19051939	0		VT	6121553731	
Asheley	Fryer	F	20021939	0		CA	14571043168	
Jim	Doe	M	18032001	0		VT	2758981294	
Carman	Doughnut	F	05121924	0		CA	8485637566	
Lisa	Dough	F	27102009	0		CA	17693371203	
Jim	Sourdough	M	05051995	0		VT	18421978804	
Lisa	Doughnut	F	09051981	0		CA	5844564439	
John	Doe	M	17102007	0		TX	4926087317	
Lisa	Curler	F	11031944	0		IA	17032388342	
Ashleigh	Sourdough	F	20082024	0		IA	7975123414	
Alex	Curler	M	15071978	0		TX	2444676392	
Alex	Crisp	M	09011916	0		CA	3694428138	
Lisa	Sourdough	F	11051973	0		IA	3667325657	
Alex	Do	F	01091993	0		TX	2805062561	
Alex	Crisp	M	04101984	0		TX	13768294114	
John	Curler	M	15121994	0		IA	16865826620	
John	Doe	M	18122006	0		CA	17002231350	
Carman	Crisp	F	11071916	0		IA	5198171471	
Ashleigh	Crisp	F	07011940	0		CA	6675936248	
Todd	Dough	M	29091964	0		VT	11183576723	
Thomas	Fryer	M	23091978	0		IA	13896088696	
Ben	Crisp	M	21092000	0		IA	2092817351	
Alex	Crisp	F	21061916	0		TX	2828742636	
Ashleigh	Do	F	08081995	0		TX	1678927952	
John	Fryer	M	20051989	0		IA	3221266206	
Alex	Sourdough	M	11072004	0		IA	3328368479	
Lisa	Fryer	F	04121997	0		VT	16657117016	
Alex	Crisp	F	15081945	0		VT	17995735768	
Carman	Fryer	F	29091963	0		IA	2108324300	
Asheley	Crisp	F	30051969	0		CA	6147086508	
Lisa	Doughnut	F	26091921	0		CA	3873021484	
Alex	Dough	F	11101976	0		CA	4214996101	
Alex	Do	M	06021949	0		VT	8262773205	
Alex	Dough	M	03071953	0		CA	8426032435	
Todd	Dough	M	20091924	0		VT	1811071953	
Thomas	Curler	M	16032026	0		TX	14652006917	
Ben	Fryer	M	12051953	0		CA	8717965795	
Todd	Doe	M	15072008	0		IA	1148068100	
Todd	Crisp	M	04091961	0		TX	6778532990	
Ben	Sourdough	M	30031996	0		IA	4982967737	
Asheley	Do	F	11111989	0		VT	5098798000	
Todd	Sourdough	M	17061915	0		CA	7232124726	
Alex	Curler	M	03111980	0		TX	3148506754	
Lisa	Do	F	17032008	0		TX	2687076976	
Todd	Doughnut	M	11021917	0		VT	2918304533	
Todd	Doe	M	04042002	0		CA	5966721103	
Todd	Doughnut	M	15121924	0		VT	13682303794	
John	Do	M	19031948	0		IA	15355226084	
Ben	Crisp	M	29091913	0		TX	3202705819	
Lisa	Do	F	03031986	0		TX	17588345107	
Jim	Crisp	M	23081964	0		IA	17378762867	
Alex	Do	M	23091948	0		IA	6842482633	
Alex	Dough	F	06042024	0		IA	5996528323	
Ashleigh	Curler	F	28032007	0		VT	4293708436	
Asheley	Dough	F	09052013	0		CA	7578983759	
Lisa	Curler	F	26071935	0		TX	2662994442	
Asheley	Doughnut	F	14092023	0		VT	6468444459	
Lisa	Sourdough	F	08062025	0		CA	5417147343	
John	Doughnut	M	26072007	0		IA	4137333798	
Ashleigh	Fryer	F	26052019	0		CA	4915148292	
Lisa	Dough	F	15121970	0		VT	2091274000	
Jim	Sourdough	M	27111917	0		VT	5547595480	
Carman	Sourdough	F	05101935	0		TX	5492738814	
Thomas	Crisp	M	16041991	0		CA	2124108287	
Carman	Doughnut	F	02031926	0		CA	11938648973	
Thomas	Do	M	30111942	0		TX	1475363958	
Jim	Dough	M	26091949	0		CA	8243114255	
John	Curler	M	11092011	0		VT	3718618674	
Carman	Sourdough	F	06091997	0		IA	5814654245	
John	Sourdough	M	26072004	0		TX	1273881785	
Todd	Crisp	M	17022006	0		VT	13336405799	
Asheley	Doughnut	F	28061922	0		CA	7112038522	
Lisa	Doe	F	17011996	0		IA	7124248374	
Ben	Sourdough	M	25012005	0		VT	5814473481	
Alex	Dough	M	24101993	0		IA	3513148363	
Lisa	Crisp	F	06021992	0		TX	6302032519	
Jim	Doughnut	M	02111926	0		TX	6197462713	
Alex	Sourdough	M	01011963	0		VT	4512243956	
Ashleigh	Do	F	05081960	0		CA	2111025508	
Lisa	Sourdough	F	06101985	0		VT	14455133840	
Alex	Doe	F	21072028	0		IA	8831325091	
Lisa	Doe	F	11061978	0		TX	6874022819	
Todd	Doe	M	12082012	0		TX	14877895766	
Carman	Doe	F	02092012	0		VT	3645804079	
Jim	Crisp	M	03071945	0		IA	13485175624	
Thomas	Fryer	M	16021912	0		VT	1852512336	
Todd	Doughnut	M	12042026	0		CA	1423297175	
Carman	Fryer	F	20121995	0		IA	1386688717	
Thomas	Do	M	12102008	0		VT	3536281562	
Asheley	Do	F	28091951	0		CA	14056337309	
Alex	Fryer	M	20101935	0		VT	4612662724	
Asheley	Fryer	F	25061950	0		IA	5448688173	
Thomas	Sourdough	M	20042019	0		TX	6448697959	
Carman	Doughnut	F	28021928	0		TX	4405778873	
Lisa	Curler	F	04091981	0		TX	3465426830	
John	Do	M	21021969	0		IA	6147862825	
Jim	Curler	M	29042003	0		IA	3745271018	
Ashleigh	Do	F	25071987	0		VT	8522884335	
Alex	Crisp	F	16121951	0		TX	6338365265	
Alex	Doe	F	10052002	0		TX	1222613449	
Alex	Do	F	17112013	0		CA	7998291723	
Ashleigh	Curler	F	21121973	0		VT	1133208819	
Jim	Curler	M	24091929	0		IA	14683462813	
Thomas	Doughnut	M	23011960	0		IA	4655675389	
Alex	Doughnut	M	30072009	0		IA	6544415569	
Alex	Doe	M	28121948	0		VT	14537695940	
Asheley	Sourdough	F	20051959	0		VT	4967323245	
Carman	Do	F	19101932	0		TX	6351684809	
Alex	Fryer	F	21071991	0		TX	16007227810	
Ashleigh	Doe	F	30071977	0		IA	2745466839	
John	Doughnut	M	11091913	0		TX	14132394618	
Lisa	Dough	F	26061947	0		TX	17296154962	
Todd	Dough	M	22102004	0		IA	8475516364	
Jim	Curler	M	08112002	0		TX	15088182142	
Ben	Doughnut	M	26012006	0		IA	7733635914	
Alex	Dough	F	04072026	0		IA	3225171970	
Ashleigh	Doughnut	F	14031925	0		VT	11482318395	
John	Curler	M	09072005	0		TX	16096615700	
Ben	Sourdough	M	25071940	0		CA	8336317854	
Asheley	Crisp	F	29071970	0		CA	8678063240	
Jim	Doe	M	13051982	0		CA	2681451305	
Lisa	Do	F	07062013	0		VT	6068803850	
Ashleigh	Dough	F	28011948	0		TX	1847136775	
Jim	Doughnut	M	22091923	0		IA	16716275098	
Asheley	Fryer	F	26102024	0		CA	18255852676	
Carman	Doughnut	F	12021982	0		TX	3085376316	
Alex	Curler	M	18112025	0		VT	3578497533	
Thomas	Doe	M	10071917	0		VT	2692138451	
Lisa	Do	F	28041931	0		CA	3478626602	
Todd	Fryer	M	11052029	0		TX	1681641245	
Ashleigh	Do	F	29061955	0		CA	4917883949	
Jim	Sourdough	M	31052025	0		TX	3552105689	
Asheley	Dough	F	05051996	0		IA	5507985502	
Todd	Curler	M	30061943	0		TX	8516068165	
Ben	Doe	M	06081971	0		TX	18705313121	
Carman	Dough	F	16062021	0		VT	18475955841	
Alex	Doughnut	M	06071913	0		IA	8878293467	
Asheley	Doe	F	08021916	0		IA	1481283120	
Asheley	Fryer	F	15011935	0		IA	4893878559	
Alex	Crisp	M	17031929	0		IA	5348432923	
Lisa	Crisp	F	11101999	0		VT	2615553033	
Carman	Dough	F	02072026	0		TX	6328002518	
Asheley	Dough	F	24081939	0		IA	5857241961	
John	Dough	M	18091924	0		IA	1393064060	
Ashleigh	Doughnut	F	25031954	0		CA	4644425127	
Ashleigh	Sourdough	F	04041929	0		CA	4982684875	
Lisa	Fryer	F	18041925	0		VT	2497617747	
Ben	Crisp	M	28042000	0		IA	8116552865	
Asheley	Dough	F	27061963	0		VT	3197696248	
John	Doughnut	M	14041993	0		VT	7925996085	
Ashleigh	Dough	F	23072005	0		VT	15244357755	
Alex	Doughnut	M	14091948	0		CA	3833234773	
Ben	Doughnut	M	23112022	0		IA	12582597430	
Alex	Doe	F	20121970	0		VT	3564848448	
Asheley	Dough	F	14111950	0		VT	2653382858	
Alex	Sourdough	F	01011967	0		IA	6026121217	
Ben	Fryer	M	03071983	0		TX	3571837660	
Alex	Doughnut	F	03101948	0		IA	14846053505	
Alex	Fryer	M	04071972	0		VT	6341953014	
Carman	Fryer	F	10081946	0		TX	17681726380	
Todd	Crisp	M	11071943	0		IA	6504481949	
Alex	Fryer	F	06061943	0		TX	4522462752	
Asheley	Fryer	F	22111950	0		TX	15126288913	
Lisa	Crisp	F	25041916	0		CA	6791318413	
Asheley	Doe	F	27102030	0		TX	17643146852	
Carman	Doe	F	03031974	0		VT	5667103174	
John	Sourdough	M	02101989	0		VT	11008846468	
Carman	Doughnut	F	22021986	0		IA	1532685423	
Carman	Dough	F	09081946	0		IA	16666635465	
Asheley	Sourdough	F	27111963	0		IA	2836035949	
Todd	Dough	M	11101913	0		IA	5206678920	
Lisa	Do	F	19081988	0		TX	4485526897	
Ashleigh	Doughnut	F	24042013	0		CA	2892483659	
Carman	Curler	F	14042004	0		VT	8597776326	
Asheley	Fryer	F	21061920	0		IA	6436392030	
Lisa	Do	F	12122015	0		TX	3893895496	
Ben	Dough	M	19091950	0		VT	8013618970	
Ben	Do	M	31051913	0		VT	4614166660	
Alex	Fryer	M	20052027	0		VT	2005751830	
Asheley	Doe	F	01091923	0		TX	11015454440	
Asheley	Sourdough	F	28091970	0		IA	16573281664	
Alex	Fryer	F	20061929	0		IA	3543168008	
Thomas	Doughnut	M	16092029	0		TX	6346241427	
Alex	Doughnut	F	21091943	0		VT	15943088850	
Alex	Dough	M	14112021	0		IA	1237256178	
Asheley	Curler	F	08111969	0		IA	4848002325	
Ashleigh	Doughnut	F	09051944	0		IA	1218573034	
Ben	Doughnut	M	22071964	0		CA	12994697777	
Lisa	Doe	F	01031958	0		IA	3464861803	
Alex	Do	M	24022010	0		CA	3826493459	
Asheley	Crisp	F	10011999	0		TX	8611732184	
Carman	Sourdough	F	13101931	0		CA	18601714402	
Jim	Doe	M	27102028	0		CA	4241261160	
John	Doe	M	04031970	0		VT	18524656141	
Lisa	Doughnut	F	24091981	0		CA	13504978874	
Carman	Crisp	F	15111983	0		TX	7663712556	
John	Sourdough	M	30121988	0		IA	6991774434	
Asheley	Crisp	F	22052028	0		TX	4204617690	
Ben	Doughnut	M	21082029	0		IA	6598448462	
Asheley	Crisp	F	02031971	0		VT	4252431740	
Alex	Fryer	F	28011975	0		VT	4395633922	
Thomas	Curler	M	08042016	0		CA	1132868146	
Lisa	Crisp	F	22081943	0		CA	13937245062	
Todd	Dough	M	26011936	0		TX	3221431441	
Jim	Do	M	08032009	0		CA	7993961605	
Alex	Curler	F	19121974	0		VT	8217814165	
Thomas	Dough	M	07061986	0		TX	7951342419	
John	Dough	M	26111946	0		CA	3053528503	
John	Fryer	M	11091919	0		CA	8295178998	
John	Sourdough	M	20091983	0		VT	7235971850	
Ashleigh	Dough	F	11011980	0		CA	4136702211	
Ben	Crisp	M	15051994	0		VT	1418857616	
Alex	Fryer	F	11091948	0		IA	8241595875	
Jim	Sourdough	M	12042027	0		TX	3257064150	
Carman	Sourdough	F	06052026	0		VT	7913437122	
Asheley	Curler	F	17021947	0		VT	15881051022	
Ashleigh	Doe	F	05032009	0		TX	12304998656	
Lisa	Fryer	F	25041984	0		TX	3187676412	
John	Doughnut	M	01121987	0		CA	6766342866	
Jim	Curler	M	29042020	0		IA	5414034600	
Lisa	Dough	F	09111986	0		IA	11263103339	
Carman	Fryer	F	08012024	0		TX	16073406836	
